ID,designation_header,strain_number_header,is_type_strain_header,species,Genome seq. accession number,Oxygen tolerance
,,,,,2606217148,
,,,,,2814123398,
,,,,,393921.11,
,,,,,GCA_000509265,
,,,,,GCA_900476255,
12509,HG370,"DSM 24491, ATCC 35406, JCM 8526, NCTC 13058, CCUG 16442, BCRC 14492",1,Porphyromonas endodontalis,28124.3,anaerobe
,,,,,28124.79,
,,,,,28124.8,
,,,,,28124.81,
,,,,,28124.82,
,,,,,2858648101,
,,,,,553175.3,
,,,,,643886148,
,,,,,GCA_000174815,
,,,,,GCA_900454815,
12506,2561,"DSM 20709, ATCC 33277, CIP 103683, JCM 12257, CCUG 25893, CCUG 25928, NCTC 11834",1,Porphyromonas gingivalis,2843222565,anaerobe
,,,,,431947.23,
,,,,,431947.7,
,,,,,642555148,
,,,,,837.134,
,,,,,GCA_000010505,
,,,,,GCA_002892575,
24337,HG66,DSM 28984,0,Porphyromonas gingivalis,2597490155,anaerobe
,,,,,GCA_000739415,
12507,,"DSM 15663, ATCC 51700, NCTC 13180, CCUG 47701, JCM 13865, Loup 1",1,Porphyromonas gulae,1122972.3,anaerobe
,,,,,2518645603,
,,,,,GCA_000378065,
12508,LEV,"DSM 23370, ATCC 29147, CCUG 34320, JCM 13866, NCTC 11028, ACM 5042, CCUG 21027, HAMBI 467, VPI 10450, VPI 3300",1,Porphyromonas levii,1122973.3,anaerobe
,,,,,2515154110,
,,,,,GCA_000379925,
12504,7728-L6C,"DSM 20710, ATCC 33141, CCUG 47703, NCTC 13100, JCM 13914",1,Porphyromonas macacae,1122974.3,anaerobe
,,,,,1236519.3,
,,,,,2517093006,
,,,,,2585427889,
,,,,,28115.13,
,,,,,2814123385,
,,,,,GCA_000379945,
,,,,,GCA_000614325,
,,,,,GCA_900454825,
150673,,"CCUG 41933, ATCC 49407, NCTC 11632, JCM 15984, CCUG 33478, VPB 157",0,Porphyromonas macacae,1236521.3,anaerobe
,,,,,2585427890,
,,,,,28115.12,
,,,,,2814123386,
,,,,,GCA_000614385,
,,,,,GCA_900454765,
156908,,"JCM 30531, CCUG 66735",1,Porphyromonas pasteri,1583331.7,anaerobe
,,,,,GCA_014647755,
12512,,"DSM 23386, ATCC BAA-1230, CCUG 51464, JCM 13867, WAL 6690",1,Porphyromonas somerae,1122975.3,anaerobe
,,,,,2515154109,
,,,,,GCA_000372405,
12511,,"DSM 23387, ATCC BAA-906, CCUG 48615, JCM 13868, WAL 9902",1,Porphyromonas uenonis,1122976.3,anaerobe
,,,,,1236493.3,
,,,,,2528311143,
,,,,,2585427891,
,,,,,GCA_000482365,
,,,,,GCA_000613705,
12562,,"DSM 23384, CCUG 53648, JCM 14753, KCTC 15072",1,Prevotella amnii,1122979.3,anaerobe
,,,,,1236496.3,
,,,,,2518645615,
,,,,,2585427892,
,,,,,GCA_000378745,
,,,,,GCA_000613765,
133542,OMA31,"JCM 15754, CCUG 57723, KCTC 15073",1,Prevotella aurantiaca,1236508.3,anaerobe
,,,,,2565956594,
,,,,,GCA_000614025,
12525,653C,"DSM 20514, ATCC 29303, NCTC 11156, CCUG 9557, CIP 105105, JCM 6331, LMG 6452, VPI 6822, AIP 10109",1,Prevotella bivia,2509601036,anaerobe
,,,,,553171.3,
,,,,,868129.3,
,,,,,GCA_000262545,
12551,"N532-70A, N 532-70A","DSM 18810, ATCC 33547, CIP 105107, JCM 8529, NCTC 13065, CCUG 15404, AIP 10111, VPI 9342, Lambe 532-70A, KCTC 15680",1,Prevotella corporis,1122981.3,anaerobe
,,,,,1235812.3,
,,,,,2523533623,
,,,,,2585427894,
,,,,,GCA_000430525,
,,,,,GCA_000613365,
139763,ES2772,"DSM 3688, ATCC 49559, CCUG 48288, NCTC 12043, JCM 13448",1,Prevotella dentalis,2509276066,anaerobe
,,,,,908937.13,
,,,,,908937.14,
,,,,,908937.4,
,,,,,908937.9,
,,,,,GCA_000220215,
,,,,,GCA_000242335,
12565,,"DSM 22229, JCM 15908, NUM 1903, KCTC 15187",1,Prevotella dentasini,1236509.3,anaerobe
,,,,,2585427895,
,,,,,GCA_000614065,
12529,1210,"DSM 20614, ATCC 35308, NCDO 2352, CCUG 29542, JCM 13449, CIP 104478, NCTC 13067",1,Prevotella denticola,1122982.4,anaerobe
,,,,,1236487.4,
,,,,,2526164516,
,,,,,2585427896,
,,,,,28129.12,
,,,,,2906457805,
,,,,,GCA_000421205,
,,,,,GCA_000613585,
,,,,,GCA_900454835,
12530,1304-72B,"CCUG 9558, JCM 6334, LMG 6453, CIP 105108, DSM 20516, ATCC 29426, NCTC 11157, VPI 8057",1,Prevotella disiens,1235811.4,anaerobe
,,,,,1235811.5,
,,,,,2585427922,
,,,,,2600254990,
,,,,,28130.5,
,,,,,2871815117,
,,,,,GCA_000467875,
,,,,,GCA_000613345,
,,,,,GCA_900454955,
155870,,CCUG 59491,0,Prevotella disiens,866771.4,anaerobe
12563,04052,"DSM 22864, CCUG 56137, JCM 15124, KCTC 15074",1,Prevotella falsenii,1236505.3,anaerobe
,,,,,2585427898,
,,,,,GCA_000613945,
12567,W1435,"DSM 22504, CCUG 57946, JCM 17724",1,Prevotella fusca,1236517.4,anaerobe
,,,,,1236517.6,
,,,,,2585427899,
,,,,,2684623158,
,,,,,GCA_000614245,
,,,,,GCA_001262015,
,,,,,GCA_018128145,
12552,HEP,"JCM 12247, DSM 23917, ATCC 35895, CCUG 27827, LMG 10142, JCM 16133",1,Bacteroides heparinolyticus,2795385454,anaerobe
,,,,,28113.5,
,,,,,GCA_004342845,
12560,T05-04,"DSM 19854, CCUG 55407, JCM 15637",1,Prevotella histicola,1236504.5,anaerobe
,,,,,GCA_000613925,
,,,,,GCA_000759075,
12531,B422,"DSM 20706, ATCC 25611, KCTC 15693, CCUG 24041, JCM 7365, JCM 12248, VPI 4197, JCM 11150, BCRC 14416, CIP 103682, NCTC 13070, CIP 101222, KCTC 3692",1,Prevotella intermedia,1122984.13,anaerobe
,,,,,1122984.4,
,,,,,1122984.7,
,,,,,2515154173,
,,,,,2523231016,
,,,,,28131.49,
,,,,,28131.7,
,,,,,2816332597,
,,,,,2903615608,
,,,,,GCA_000439065,
24343,"CD3:28, CD3_28, CD3 : 28","DSM 26989, CCUG 60371, KCTC 15415",1,Prevotella jejuni,1177574.3,anaerobe
,,,,,2724679806,
,,,,,GCA_900187995,
12534,B282,"DSM 7089, ATCC 25845, JCM 6325, CCUG 4944 B, VPI 4196, BCRC 10622, CIP 105346, KCTC 3689, NCTC 12963, VPI 15087, AIP 10205",1,Prevotella melaninogenica,28132.35,anaerobe
,,,,,28132.361,
,,,,,553174.6,
,,,,,648028051,
,,,,,GCA_000144405,
24340,CD3:34,"DSM 26980, CCUG 60312",0,Prevotella melaninogenica,28132.351,anaerobe
,,,,,28132.362,
12564,E7.56,"DSM 21469, CCUG 56105, KCTC 15163, JCM 16134",1,Prevotella micans,1122987.3,anaerobe
,,,,,1236510.3,
,,,,,2515154159,
,,,,,2585427903,
,,,,,GCA_000373705,
,,,,,GCA_000614105,
12540,PPPA21,"CCUG 51937, DSM 16608, JCM 12541",1,Prevotella multiformis,649989987,anaerobe
,,,,,888743.3,
,,,,,GCA_000191065,
12537,,"DSM 13386, ATCC 33563, NCTC 9336, CCUG 9560, CIP 105552, JCM 12250, VPI 8944, Lambe 729-74, CIP 104835, JCM 6322, KCTC 15081",1,Prevotella nigrescens,2811995243,anaerobe
,,,,,28133.103,
,,,,,28133.4,
,,,,,28133.93,
,,,,,28133.95,
,,,,,28133.99,
,,,,,651324089,
,,,,,997352.4,
,,,,,GCA_000220235,
,,,,,GCA_900454985,
154665,,"CCUG 54769, JCM 14966, ATCC 43324, NCTC 12747, CCUG 20177, CIP 104477, JCM 13451, NCTC 11871",1,Prevotella oulorum,1236497.4,anaerobe
,,,,,2585427905,
,,,,,2585428083,
,,,,,28136.6,
,,,,,GCA_000613785,
,,,,,GCA_900167385,
12549,,"DSM 18710, ATCC 700821, CCUG 39484, CIP 105551, NCTC 13042, AHN 10371, JCM 11140",1,Prevotella pallens,2695420923,anaerobe
,,,,,60133.3,
,,,,,651324090,
,,,,,997353.4,
,,,,,GCA_000220255,
,,,,,GCA_003269195,
134238,,"JCM 14110, CCUG 54350, GTC 3021",1,Prevotella pleuritidis,1236494.3,anaerobe
,,,,,2565956597,
,,,,,GCA_000613725,
12568,W2052,"DSM 22613, CCUG 57945, JCM 17725",1,Prevotella scopos,1236518.13,anaerobe
,,,,,1236518.39,
,,,,,1236518.4,
,,,,,1236518.6,
,,,,,1236518.7,
,,,,,2585427908,
,,,,,2695420955,
,,,,,2721755485,
,,,,,GCA_000614285,
,,,,,GCA_001683355,
12554,,"DSM 19559, ATCC 33779, CCUG 15422, JCM 6290, VPI D22A-7, BCRC 14442",1,Prevotella veroralis,1122993.3,anaerobe
,,,,,1234673.5,
,,,,,2517572238,
,,,,,2585427910,
,,,,,GCA_000377625,
,,,,,GCA_000613325,
143590,,"CCUG 20495, CIP 104479, ATCC 33285, NCTC 13075, JCM 16136, JCM 12260, VPI D28K-1",1,Capsularis zoogleoformans,2596583692,anaerobe
,,,,,2802429456,
,,,,,28119.4,
,,,,,28119.6,
,,,,,GCA_002998435,
,,,,,GCA_007830715,
12659,"C3M-31, C3M_31","DSM 21887, CCUG 57100, CIP 110570, JCM 16571",1,Propionibacterium acidifaciens,1122994.3,anaerobe
,,,,,2524614803,
,,,,,GCA_000426605,
12658,TA-12,"DSM 16859, CIP 105414, IAM 14535, NRIC 0247, CCUG 48885, ATCC 700429, JCM 21245, NBRC 103082, NCIMB 13575",1,Propionibacterium cyclohexanicum,2675903216,anaerobe
,,,,,64702.3,
,,,,,GCA_900111365,
12642,"53-W (Hitchner No. 33), 33","CCUG 7433, DSM 20271, ATCC 6207, CCM 1857, NCDO 564, NCIB 5959, NCTC 10470, CIP 103026, NCIMB 5959, CIP 55.101, CIP 59.23",1,Propionibacterium freudenreichii,2627853667,anaerobe
,,,,,GCA_000940845,
12643,E11.1,"DSM 4902, ATCC 9614, NCDO 853, NCIB 8099, CCUG 36819, VPI 0405, CIP 103027, NCIMB 8099",0,Propionibacterium freudenreichii,1744.104,anaerobe
,,,,,1744.105,
,,,,,1744.106,
,,,,,1744.107,
,,,,,1744.108,
,,,,,1744.109,
,,,,,1744.11,
,,,,,1744.111,
,,,,,1744.112,
,,,,,1744.113,
12670,BL-10,"DSM 22317, ATCC BAA-1218, LMG 23096, JCM 14922",1,Propionicicella superfundia,1122999.3,anaerobe
,,,,,2523231070,
,,,,,GCA_000423465,
159196,"WS 4900, VG341","DSM 100885, LMG 29089",1,Propioniciclava flava,2072026.3,anaerobe
,,,,,GCA_004126535,
,,,,,PPCV00000000,
12673,,"DSM 22130, JCM 15804, WR 061, KCTC 15186",1,Propioniciclava tarda,2724679781,anaerobe
,,,,,433330.3,
,,,,,433330.4,
,,,,,GCA_004324765,
,,,,,GCA_900182665,
5782,10succ1,DSM 9537,1,Propionigenium maris,2574179702,anaerobe
12663,,"CCUG 27816, NCTC 11866, LMG 16728, DSM 4903, ATCC 27520, JCM 5829, VPI 7625B, CIP 103263, NCIMB 702587, NCDO 2587",1,Propionimicrobium lymphophilum,1123001.3,anaerobe
,,,,,2523533555,
,,,,,GCA_000423485,
17148,12B4,"DSM 2179, ATCC 33732",1,Propionispira arboris,2602042026,anaerobe
,,,,,84035.3,
,,,,,GCA_900109225,
17187,SH2,"DSM 20765, ATCC 49691, VTT E-90406",1,Propionispira raffinosivorans,1123511.3,anaerobe
,,,,,2518645621,
,,,,,GCA_000381065,
17150,"KS, KS-SP4I6","DSM 15287, ATCC BAA-665",1,Propionispora hippei,1123003.3,anaerobe
,,,,,2585428088,
,,,,,GCA_900141835,
17149,FBKS1,"DSM 13305, JCM 17185",1,Propionispora vibrioides,112903.3,anaerobe
,,,,,2634166332,
,,,,,GCA_900110485,
13897,CreMal1,"DSM 5885, JCM 12339, JCM 7784",1,Propionivibrio dicarboxylicus,2599185173,anaerobe
,,,,,83767.3,
,,,,,GCA_900099695,
13899,GolChi1,"DSM 6832, JCM 12227",1,Propionivibrio limicola,167645.3,anaerobe
,,,,,GCA_009469695,
13898,asp66,DSM 12018,1,Propionivibrio pelophilus,2574180451,anaerobe
2402,5030,DSM 1685,0,Prosthecochloris sp.,2743976.3,anaerobe
,,,,,2910492695,
,,,,,GCA_013357945,
2401,6030,DSM 260,1,Prosthecochloris vibrioformis,1098.5,anaerobe
,,,,,GCA_006265245,
18078,GW,"DSM 21650, CGMCC 1.5055, JCM 14574",1,Proteiniborus ethanoligenes,2599185206,anaerobe
,,,,,415015.4,
,,,,,GCA_900107485,
2872,D3RC-2,"DSM 24773, CGMCC 1.5058, JCM 14817, KCTC 15188",1,Proteiniclasticum ruminis,1410668.3,anaerobe
,,,,,2561511080,
,,,,,2675903137,
,,,,,398199.5,
,,,,,GCA_000701905,
,,,,,GCA_900099635,
12514,TB107,"DSM 18083, CGMCC 1.5024, JCM 12891, CCUG 53886",1,Proteiniphilum acetatigenes,1123008.3,anaerobe
,,,,,2518645612,
,,,,,GCA_000380985,
18080,PPP2,"DSM 23131, CIP 108034, JCM 12175, ATCC BAA-755",1,Proteocatella sphenisci,1123009.3,anaerobe
,,,,,2523533562,
,,,,,GCA_000423525,
158686,08MAS2615,"DSM 104686, CGMCC 1.15982",1,Proteus columbae,2791355076,anaerobe
,,,,,GCA_002777965,
1581,WM 2,"DSM 2933, ATCC 35603, NRCC 2944",1,Pseudobacteroides cellulosolvens,2571042001,anaerobe
,,,,,2695420353,
,,,,,398512.8,
,,,,,398512.9,
,,,,,GCA_000745845,
,,,,,GCA_001262605,
6362,A12-1,DSM 9787,1,Pseudobutyrivibrio ruminis,1123011.4,anaerobe
,,,,,2596583532,
,,,,,GCA_900218035,
6365,"Mz 5, Mz5","DSM 14809, ATCC BAA-455, CIP 107891",1,Pseudobutyrivibrio xylanivorans,1123012.3,anaerobe
,,,,,2585428087,
,,,,,GCA_900141825,
6364,,"DSM 10317, NCFB 2399",0,Pseudobutyrivibrio xylanivorans,185007.3,anaerobe
,,,,,2593339222,
,,,,,GCA_900103015,
4124,ASPO-2,"DSM 10631, ATCC 700646",1,Pseudodesulfovibrio aespoeensis,649633037,anaerobe
,,,,,GCA_000176915,
4119,SL 8903,"DSM 5663, ATCC 51179",1,Pseudodesulfovibrio halophilus,2571042916,anaerobe
158356,BerOC1,"DSM 103834, JCM 31820",1,Pseudodesulfovibrio hydrargyri,GCA_001874525,anaerobe
132642,J2,"DSM 101483, MCCC 1A01867",1,Pseudodesulfovibrio indicus,1716143.16,anaerobe
,,,,,2651869878,
,,,,,2687453294,
,,,,,2784746795,
,,,,,GCA_001563225,
,,,,,GCA_004365595,
4177,C1TLV30,"DSM 21447, JCM 15486",1,Pseudodesulfovibrio piezophilus,2540341170,anaerobe
,,,,,GCA_000341895,
4129,500-1,"DSM 11384, MCCC 1A01905",1,Pseudodesulfovibrio profundus,2775506867,anaerobe
,,,,,GCA_900217235,
140414,BLaC1,"DSM 101509, JCM 31063",1,Pseudodesulfovibrio senegalensis,1721087.3,anaerobe
,,,,,2899427287,
,,,,,GCA_008830225,
18083,,"DSM 23940, ATCC 29799, CCUG 15402 A, VPI R2-29-1, KCTC 15156, JCM 32126, CCUG 15402A",1,Pseudoflavonifractor capillosus,411467.62,anaerobe
,,,,,640963014,
,,,,,GCA_000169255,
17864,LB 57,"DSM 19756, CCUG 32286, CIP 107915, JCM 16774",1,Pseudoleptotrichia goodfellowii,157692.5,anaerobe
,,,,,2506520045,
,,,,,714315.3,
,,,,,GCA_000516535,
,,,,,GCA_007990505,
13175,HY-14,"DSM 24390, CCTCC AB 208156, KCTC 22292",1,Denitrificimonas caeni,2524614874,anaerobe
,,,,,521719.3,
,,,,,GCA_000421765,
12999,KC,"DSM 7136, CIP 107462, ATCC 55595",0,Stutzerimonas stutzeri,316.364,anaerobe
,,,,,GCA_002890795,
13003,AW-1,"DSM 13592, KCTC 12116, CCUG 51509, ATCC BAA-443, JCM 21638, IAM 15183, NBRC 102227, CIP 107870",0,Stutzerimonas stutzeri,GCA_000495915,anaerobe
5452,DO-4,"DSM 3980, ATCC 23263, CCUG 52346, CIP 107831, JCM 6480, VPI 0416, KCTC 15024",1,Pseudoramibacter alactolyticus,649989993,anaerobe
,,,,,887929.3,
,,,,,GCA_000185505,
168525,C1-9,"CGMCC 1.13864, KCTC 62325",1,Methylibium rhizosphaerae,GCA_006386545,anaerobe
,,,,,SWAR00000000,
13833,HD-43,"DSM 25294, CCUG 57754, KCTC 22690",1,Pseudoruegeria lutimaris,2622736598,anaerobe
,,,,,571298.3,
,,,,,GCA_900099935,
130216,DPVI-TET3,"DSM 24742, CCM 7943",1,Pseudoscardovia radai,2788500239,anaerobe
,,,,,987066.3,
,,,,,GCA_002259605,
23793,DPTE4,"DSM 24744, CCM 7942, KCTC 15323",1,Pseudoscardovia suis,2731639185,anaerobe
,,,,,2802429515,
,,,,,987063.3,
,,,,,987063.4,
,,,,,GCA_002259715,
,,,,,GCA_002797875,
17065,,"DSM 9442, ATCC 51869, NBRC 107921, NCIMB 13424, SEBR 6459",1,Pseudothermotoga elfii,1123383.3,anaerobe
,,,,,1219083.7,
,,,,,2558309103,
,,,,,2558309118,
,,,,,GCA_000504085,
,,,,,GCA_000621345,
17067,,"DSM 11164, NBRC 106472, SEBR 7054",1,Pseudothermotoga hypogea,1123384.3,anaerobe
,,,,,1123384.7,
,,,,,1219084.8,
,,,,,2558309119,
,,,,,2565956526,
,,,,,GCA_000504105,
,,,,,GCA_000711815,
,,,,,GCA_000816145,
17070,TMO,"DSM 14385, ATCC BAA-301, NBRC 107922",1,Pseudothermotoga lettingae,641228511,anaerobe
,,,,,GCA_000017865,
17063,LA3,"DSM 5069, NBRC 107925",1,Pseudothermotoga thermarum,2503508007,anaerobe
,,,,,688269.3,
,,,,,GCA_000217815,
23228,Ad2,"DSM 24994, NCIMB 14761",1,Pseudovibrio axinellae,2684622848,anaerobe
,,,,,2744054490,
,,,,,989403.4,
,,,,,GCA_001623255,
,,,,,GCA_900110875,
5784,HAW-EB21,"DSM 19335, JCM 14977",1,Psychrilyobacter atlanticus,1123032.3,anaerobe
,,,,,2524614854,
,,,,,GCA_000426625,
8196,SW-210,"DSM 16329, KCTC 12254, CIP 108795",1,Psychrobacter aquimaris,292733.5,anaerobe
,,,,,GCA_016107525,
8207,"SW-238, JG-238","DSM 23510, JCM 12601, KCTC 12313, CIP 109014",1,Psychrobacter celer,306572.5,anaerobe
,,,,,GCA_016107555,
8201,SW-242,"DSM 16330, KCTC 12255, CIP 108796",1,Psychrobacter namhaensis,292734.5,anaerobe
,,,,,GCA_016107545,
17785,W5455,"DSM 21147, CCUG 55836, KCTC 15164, JCM 16336",1,Pyramidobacter piscolens,352165.18,anaerobe
,,,,,647000302,
,,,,,GCA_000177335,
17026,IM2,"DSM 7523, JCM 9630, ATCC 51768, NBRC 100827",1,Pyrobaculum aerophilum,178306.9,anaerobe
,,,,,638154513,
,,,,,GCA_000007225,
17028,PZ6*,"DSM 13514, JCM 11321, ATCC 700994",1,Pyrobaculum arsenaticum,340102.8,anaerobe
,,,,,640427135,
,,,,,GCA_000016385,
130743,1860,"DSM 28942, VKM B-2856",1,Pyrobaculum ferrireducens,2511231117,anaerobe
,,,,,GCA_000234805,
17024,GEO3,"DSM 4184, JCM 9189",1,Pyrobaculum islandicum,384616.1,anaerobe
,,,,,639633053,
,,,,,GCA_000015205,
17030,V24Sta,"DSM 2338, JCM 9278, NBRC 100436",1,Pyrobaculum neutrophilum,444157.8,anaerobe
,,,,,641522657,
,,,,,GCA_000019805,
17027,TE7,"DSM 13380, JCM 10595",1,Pyrobaculum oguniense,2512047039,anaerobe
,,,,,698757.19,
,,,,,698757.2,
,,,,,GCA_000247545,
16859,GE5,"DSM 25543, CNCM I-1302",0,Pyrococcus abyssi,272844.11,anaerobe
,,,,,272844.15,
,,,,,638154514,
16854,Vc 1,"DSM 3638, ATCC 43587, JCM 8422, CGMCC 1.2516",1,Pyrococcus furiosus,186497.12,anaerobe
,,,,,186497.32,
,,,,,638154515,
,,,,,GCA_000007305,
,,,,,GCA_008245085,
16857,OT-3,"DSM 12428, JCM 9974, NBRC 100139",1,Pyrococcus horikoshii,GCA_000011105,anaerobe
13526,PL-19,"DSM 2709, JCM 9393, NBRC 100438",1,Pyrodictium occultum,2309.8,anaerobe
,,,,,GCA_001462395,
13523,1A,"DSM 11204, JCM 17356",1,Pyrolobus fumarii,2505679005,anaerobe
,,,,,694429.7,
,,,,,GCA_000223395,
13531,YLM-32,"DSM 10596, ATCC 51544, CIP 104132, JCM 6350, IFO 16149, IFO 16558, NBRC 101357, NBRC 16149, NBRC 16558",1,Rarobacter incanus,153494.3,anaerobe
,,,,,2811994875,
,,,,,GCA_006715765,
2453,8315-5,DSM 5261,1,Rhabdochromatium marinum,48729.6,anaerobe
,,,,,GCA_016583795,
2456,A62-14B,"DSM 17496, ATCC BAA-1235",1,Rheinheimera texasensis,1123055.3,anaerobe
,,,,,2565956515,
,,,,,GCA_000711985,
13828,alga-05,"DSM 19920, VKM B-2406",1,Roseinatronobacter bogoriensis subsp. barguzinensis,2593339286,anaerobe
,,,,,441209.1,
,,,,,GCA_004365885,
13823,JA296,"DSM 19945, CCUG 55130, JCM 14887",1,Rhodobacter aestuarii,2681813516,anaerobe
,,,,,2740891822,
,,,,,453582.3,
,,,,,GCA_003053525,
,,,,,GCA_900156655,
13806,,"DSM 1710, ATCC 11166, ATCC 17015, IAM 14232, JCM 21090, NCIB 8254, CCUG 31484, LMG 2962, CCTM 1913, ATH 2.3.1, CGMCC 1.8920, CIP 104408, IFO 16435, NBRC 16435, NCIMB 8254",1,Rhodopseudomonas capsulata,1061.9,anaerobe
,,,,,2593339278,
,,,,,GCA_003254295,
13805,37b4,DSM 938,0,Rhodopseudomonas capsulata,1061.16,anaerobe
,,,,,2597490355,
,,,,,651716613,
,,,,,GCA_029277405,
,,,,,GCA_900102155,
13825,JA192,"DSM 18678, JCM 14543, MTCC 8172, CCUG 53723",1,Cereibacter johrii,445629.8,anaerobe
,,,,,GCA_001720585,
,,,,,GCA_003046325,
13824,JA194,"DSM 18937, JCM 14598, KCTC 5602, UCCCB23",1,Rhodobacter megalophilus,2681813553,anaerobe
,,,,,418630.3,
,,,,,GCA_900188265,
13821,"51, BN 714","DSM 11550, ATCC 35703, CIP 103912, IFO 16458, NBRC 16458",1,Phaeovulum veldkampii,1185920.4,anaerobe
,,,,,1185920.6,
,,,,,1185920.8,
,,,,,2795385478,
,,,,,GCA_003034995,
,,,,,GCA_004363195,
,,,,,GCA_016653435,
133800,JA737,"KCTC 15167, MTCC 11105, NBRC 108864",1,Rhodobacter viridis,2740891858,anaerobe
,,,,,GCA_003217355,
13870,,"DSM 11290, JCM 9337, ATCC 51972, NCIMB 13423",1,Rhodobium orientis,2838101865,anaerobe
,,,,,2887616557,
,,,,,34017.4,
,,,,,34017.6,
,,,,,34017.7,
,,,,,GCA_003258835,
,,,,,GCA_014197785,
,,,,,GCA_016653375,
1798,7050,"DSM 137, ATCC 25092, Pfennig 7050, CIP 103962, LMG 4304, NCIMB 11761",1,Rhodoblastus acidophilus,1074.14,anaerobe
,,,,,1074.15,
,,,,,1074.16,
,,,,,2724679731,
,,,,,2831495660,
,,,,,GCA_002937135,
,,,,,GCA_003258765,
,,,,,GCA_900187365,
1799,2751,"DSM 142, Pfennig 2751",0,Rhodoblastus acidophilus,1074.21,anaerobe
,,,,,2929245759,
,,,,,GCA_009720655,
,,,,,GCA_025961435,
1800,10050,"DSM 145, Pfennig 10050",0,Rhodoblastus acidophilus,2838081316,anaerobe
1801,RS,"DSM 16996, VKM B-2361",1,Rhodoblastus sphagnicola,2831675700,anaerobe
,,,,,2838086310,
,,,,,333368.4,
,,,,,333368.5,
,,,,,GCA_002937075,
,,,,,GCA_014197735,
14012,strain Favinger/Gest,"DSM 8284, ATCC 43720, JCM 21060",1,Rhodocista centenaria,2838106681,anaerobe
,,,,,34018.3,
13927,3760,"DSM 110, Pfennig 3760, JCM 35354",0,Rhodocyclus gracilis,1066.14,anaerobe
,,,,,GCA_009617575,
13925,6770,"DSM 168, NCIMB 13339, Pfennig 6770",1,Rhodocyclus purpureus,1067.13,anaerobe
,,,,,GCA_016653115,
13926,2761,"DSM 109, ATCC 25093, Pfennig 2761",1,Rhodocyclus tenuis,1066.6,anaerobe
,,,,,2838095286,
,,,,,GCA_009469755,
,,,,,GCA_014197755,
13928,3761,"DSM 111, Pfennig 3761",0,Rhizobium aggregatum,1066.8,anaerobe
,,,,,GCA_009646355,
13929,3661,"DSM 112, Pfennig 3661",0,Pararhizobium capsulatum,1066.17,anaerobe
,,,,,GCA_011881425,
23871,Ant.Br,"DSM 24876, ATCC 700587",1,Rhodoferax antarcticus,1111071.4,anaerobe
,,,,,2751185768,
,,,,,81479.1,
,,,,,81479.11,
,,,,,81479.8,
,,,,,GCA_001938565,
,,,,,GCA_001955735,
2989,FR 2,"DSM 10138, ATCC 49787, JCM 7819, CCUG 45364, NBRC 16659, IFO 16659",1,Rhodoferax fermentans,28066.15,anaerobe
,,,,,28066.3,
,,,,,2894787282,
,,,,,GCA_002017865,
,,,,,GCA_016583655,
133915,JA643,"KCTC 15219, NBRC 109057",1,Rhodomicrobium udaipurense,2576861659,anaerobe
,,,,,858455.3,
,,,,,GCA_000636015,
,,,,,GCA_016461795,
6194,,"DSM 162, ATCC 17100, ATH 3.1.1",1,Rhodomicrobium vannielii,1202716.4,anaerobe
,,,,,648757.17,
,,,,,648757.4,
,,,,,649633090,
,,,,,GCA_000166055,
,,,,,GCA_016461745,
59,7950,"DSM 161, ATCC 35887, Pfennig 7950, CIP 107835, LMG 4312",1,Rhodopila globiformis,1071.7,anaerobe
,,,,,2831737867,
,,,,,GCA_002937115,
6189,,"DSM 11907, ATCC 51906, JCM 9224, AS 130, CGMCC 1.5008, IFO 16660, NBRC 16660, NCIMB 13415",1,Rhodoplanes elegans,2891191727,anaerobe
,,,,,29408.4,
,,,,,29408.6,
,,,,,GCA_003258805,
,,,,,GCA_016653355,
6191,JA266,"DSM 19946, JCM 14934, KCTC 5627",1,Rhodoplanes serenus,2893020018,anaerobe
,,,,,444923.3,
,,,,,GCA_003258855,
6187,941,"DSM 5909, KCTC 15222, NCIMB 13363, ATCC 49724",1,Rhodoplanes roseus,2891101655,anaerobe
,,,,,29409.3,
,,,,,GCA_003258865,
6190,TUT 3530,"DSM 18633, NBRC 102049",1,Rhodoplanes serenus,200615.4,anaerobe
1825,TUT3520,"DSM 9987, ATCC 49414, NBRC 104267",1,Rhodoplanes tepidamans,2926575101,anaerobe
,,,,,GCA_028550555,
1826,KR-11-67,"DSM 11549, ATCC 51105",1,Rhodopseudomonas julia,2926581363,anaerobe
1819,7850,"DSM 127, Pfennig 7850",0,Rhodopseudomonas palustris,2516653012,anaerobe
1821,"Klemme S1, S-1",DSM 131,0,Rhodopseudomonas palustris,2516653013,anaerobe
1822,R1,"DSM 8283, ATCC 33872, DSM 5869, JCM 2524, CGMCC 1.2180, IFO 16661, NBRC 16661, CIP 103836",0,Rhodopseudomonas palustris,1076.32,anaerobe
,,,,,1076.68,
,,,,,2516653015,
,,,,,2838991096,
,,,,,GCA_003547145,
,,,,,GCA_013415845,
133803,JA575,"NBRC 108862, KCTC 15143",1,Rhodopseudomonas pentothenatexigens,GCA_003385925,anaerobe
,,,,,GCA_900218015,
1828,,"DSM 123, NBRC 100419, van Niel ATH 2.1.6, ATCC 17001",1,Rhodopseudomonas pseudopalustris,1513892.5,anaerobe
,,,,,2671180228,
,,,,,GCA_900110435,
